date,city,mean_rad,temp_max,rad_rolling,temp_rolling
2010-05-04,Agadir,7.98215,27.52,7.19718,27.79333333333335
2010-05-05,Agadir,7.237010000000001,24.49,7.266116666666666,25.840000000000018
2010-05-06,Agadir,7.43958,22.23,7.552913333333333,24.746666666666684
2010-05-07,Agadir,7.39338,22.52,7.356656666666666,23.080000000000016
2010-05-08,Agadir,6.2012,21.32,7.011386666666667,22.023333333333355
2010-05-09,Agadir,7.63131,23.29,7.075296666666667,22.376666666666683
2010-05-10,Agadir,6.96992,23.3,6.934143333333334,22.636666666666684
2010-05-11,Agadir,7.29454,21.54,7.29859,22.71000000000002
2010-05-12,Agadir,7.715479999999999,21.94,7.326646666666666,22.26000000000002
2010-05-13,Agadir,7.77813,21.35,7.596049999999999,21.610000000000017
2010-05-14,Agadir,7.82133,24.36,7.7716466666666655,22.550000000000026
2010-05-15,Agadir,7.85007,27.59,7.816509999999998,24.433333333333355
2010-05-16,Agadir,7.713760000000001,28.71,7.795053333333333,26.886666666666684
2010-05-17,Agadir,6.76468,24.32,7.442836666666666,26.873333333333356
2010-05-18,Agadir,7.06188,24.67,7.180106666666667,25.90000000000002
2010-05-19,Agadir,5.30849,26.98,6.37835,25.323333333333352
2010-05-20,Agadir,7.64297,27.15,6.6711133333333335,26.266666666666683
2010-05-21,Agadir,6.96248,26.07,6.637979999999999,26.733333333333352
2010-05-22,Agadir,7.10099,24.68,7.23548,25.966666666666683
2010-05-23,Agadir,7.67939,24.89,7.247619999999999,25.213333333333352
2010-05-24,Agadir,7.11828,24.9,7.299553333333332,24.823333333333352
2010-05-25,Agadir,7.31167,27.76,7.369779999999999,25.850000000000023
2010-05-26,Agadir,4.95437,25.92,6.46144,26.19333333333336
2010-05-27,Agadir,7.167859999999999,23.32,6.477966666666666,25.66666666666669
2010-05-28,Agadir,7.663159999999999,27.29,6.595129999999998,25.51000000000002
2010-05-29,Agadir,7.58439,32.19,7.471803333333331,27.60000000000002
2010-05-30,Agadir,7.49747,33.15,7.581673333333332,30.876666666666683
2010-05-31,Agadir,7.39975,35.39,7.4938699999999985,33.57666666666669
2010-06-01,Agadir,7.3937,36.41,7.430306666666667,34.98333333333335
2010-06-02,Agadir,7.55198,36.98,7.448476666666667,36.26000000000002
2010-06-03,Agadir,7.52811,34.76,7.491263333333332,36.05000000000002
2010-06-04,Agadir,7.441020000000001,32.71,7.507036666666667,34.816666666666684
2010-06-05,Agadir,6.51666,32.45,7.161929999999999,33.30666666666669
2010-06-06,Agadir,5.73127,30.71,6.5629833333333325,31.95666666666669
2010-06-07,Agadir,6.14424,26.41,6.130723333333332,29.856666666666687
2010-06-08,Agadir,3.74137,24.93,5.205626666666666,27.35000000000002
2010-06-09,Agadir,6.65373,22.78,5.513113333333332,24.70666666666669
2010-06-10,Agadir,5.97112,22.86,5.455406666666666,23.523333333333355
2010-06-11,Agadir,7.31253,24.08,6.645793333333333,23.24000000000002
2010-06-12,Agadir,7.271100000000001,24.81,6.851583333333333,23.91666666666669
2010-06-13,Agadir,7.436859999999999,24.81,7.340163333333333,24.56666666666668
2010-06-14,Agadir,7.46636,27.36,7.391439999999999,25.66000000000001
2010-06-15,Agadir,7.42218,28.07,7.4418,26.746666666666684
2010-06-16,Agadir,4.21396,24.53,6.3675,26.65333333333335
2010-06-17,Agadir,4.62858,25.16,5.421573333333332,25.920000000000016
2010-06-18,Agadir,7.559159999999999,25.87,5.467233333333333,25.186666666666685
2010-06-19,Agadir,7.47073,27.45,6.552823333333333,26.16000000000002
2010-06-20,Agadir,7.59319,26.42,7.541026666666666,26.580000000000023
2010-06-21,Agadir,7.53767,26.85,7.533863333333333,26.906666666666684
2010-06-22,Agadir,7.501069999999999,27.39,7.543976666666666,26.886666666666684
2010-06-23,Agadir,6.2058800000000005,25.98,7.08154,26.74000000000002
2010-06-24,Agadir,4.27718,25.17,5.994709999999999,26.18000000000002
2010-06-25,Agadir,6.26603,24.79,5.58303,25.31333333333335
2010-06-26,Agadir,4.98395,24.51,5.175719999999999,24.823333333333352
2010-06-27,Agadir,6.3603000000000005,26.01,5.870093333333332,25.103333333333357
2010-06-28,Agadir,7.41071,26.73,6.251653333333333,25.750000000000018
2010-06-29,Agadir,6.43137,27.45,6.734126666666666,26.730000000000015
2010-06-30,Agadir,3.77101,26.24,5.87103,26.806666666666683
2010-07-01,Agadir,4.91529,26.56,5.039223333333333,26.750000000000018
2010-07-02,Agadir,4.30007,26.5,4.32879,26.43333333333335
2010-07-03,Agadir,6.50452,27.96,5.239959999999999,27.006666666666685
2010-07-04,Agadir,4.0649,24.82,4.956496666666666,26.426666666666687
2010-07-05,Agadir,6.52243,25.34,5.697283333333332,26.04000000000002
2010-07-06,Agadir,6.00596,25.76,5.5310966666666666,25.30666666666669
2010-07-07,Agadir,7.02548,28.93,6.517956666666666,26.676666666666687
2010-07-08,Agadir,6.92634,32.9,6.652593333333332,29.196666666666687
2010-07-09,Agadir,6.97854,37.93,6.9767866666666665,33.25333333333335
2010-07-10,Agadir,7.39912,39.66,7.101333333333332,36.83000000000002
2010-07-11,Agadir,7.38058,41.69,7.252746666666666,39.76000000000001
2010-07-12,Agadir,7.52408,41.31,7.434593333333332,40.886666666666684
2010-07-13,Agadir,7.63416,37.6,7.512939999999999,40.20000000000002
2010-07-14,Agadir,7.55409,31.54,7.570776666666666,36.81666666666669
2010-07-15,Agadir,7.017270000000001,30.87,7.40184,33.33666666666668
2010-07-16,Agadir,7.44401,31.91,7.338456666666667,31.440000000000012
2010-07-17,Agadir,7.07082,37.79,7.177366666666667,33.52333333333335
2010-07-18,Agadir,6.01866,45.14,6.844496666666667,38.280000000000015
2010-07-19,Agadir,6.4943100000000005,41.72,6.527929999999999,41.55000000000002
2010-07-20,Agadir,6.43303,34.46,6.315333333333332,40.44000000000002
2010-07-21,Agadir,6.173769999999999,30.91,6.3670366666666665,35.69666666666669
2010-07-22,Agadir,6.09691,30.38,6.234569999999999,31.91666666666669
2010-07-23,Agadir,6.64066,32.13,6.303779999999999,31.14000000000001
2010-07-24,Agadir,6.58375,30.54,6.44044,31.016666666666683
2010-07-25,Agadir,6.773440000000001,29.28,6.66595,30.650000000000016
2010-07-26,Agadir,5.5738900000000005,29.19,6.31036,29.670000000000016
2010-07-27,Agadir,5.42659,27.7,5.92464,28.723333333333347
2010-07-28,Agadir,7.23419,32.98,6.078223333333333,29.95666666666668
2010-07-29,Agadir,7.145899999999999,38.21,6.602226666666666,32.963333333333345
2010-07-30,Agadir,7.229,35.89,7.203029999999998,35.69333333333335
2010-07-31,Agadir,7.60595,36.2,7.326949999999999,36.76666666666669
2010-08-01,Agadir,7.11331,35.6,7.316086666666666,35.89666666666668
2010-08-02,Agadir,7.51018,41.94,7.409813333333332,37.91333333333335
2010-08-03,Agadir,7.510610000000001,36.69,7.378033333333334,38.07666666666668
2010-08-04,Agadir,7.36836,34.82,7.46305,37.81666666666669
2010-08-05,Agadir,6.863779999999999,30.05,7.247583333333332,33.85333333333335
2010-08-06,Agadir,5.40077,29.1,6.544303333333333,31.323333333333352
2010-08-07,Agadir,5.74367,31.1,6.002739999999999,30.083333333333357
2010-08-08,Agadir,5.10376,37.04,5.416066666666666,32.41333333333335
2010-08-09,Agadir,6.897609999999999,37.74,5.915013333333332,35.29333333333335
2010-08-10,Agadir,3.77877,36.29,5.260046666666667,37.02333333333335
2010-08-11,Agadir,6.24155,43.74,5.639309999999999,39.25666666666668
2010-08-12,Agadir,7.43266,42.91,5.817659999999999,40.98000000000001
2010-08-13,Agadir,7.62366,34.73,7.09929,40.460000000000015
2010-08-14,Agadir,6.89442,28.81,7.316913333333333,35.48333333333335
2010-08-15,Agadir,6.58187,31.48,7.033316666666667,31.673333333333343
2010-08-16,Agadir,1.42207,28.57,4.966119999999999,29.62000000000001
2010-08-17,Agadir,7.75552,25.97,5.253153333333333,28.673333333333343
2010-08-18,Agadir,7.60068,25.66,5.592756666666666,26.73333333333335
2010-08-19,Agadir,7.66461,28.36,7.673603333333332,26.663333333333345
2010-08-20,Agadir,6.50584,26.84,7.257043333333333,26.953333333333347
2010-08-21,Agadir,6.130299999999999,29.54,6.766916666666666,28.24666666666668
2010-08-22,Agadir,6.70942,32.48,6.448519999999999,29.62000000000001
2010-08-23,Agadir,6.51996,34.67,6.453226666666666,32.23000000000001
2010-08-24,Agadir,6.93606,39.79,6.7218133333333325,35.646666666666675
2010-08-25,Agadir,7.50029,44.76,6.985436666666666,39.740000000000016
2010-08-26,Agadir,7.70692,45.28,7.381089999999999,43.27666666666668
2010-08-27,Agadir,7.606940000000001,40.91,7.604716666666666,43.65000000000001
2010-08-28,Agadir,7.609949999999999,43.11,7.64127,43.100000000000016
2010-08-29,Agadir,7.630439999999999,41.62,7.615776666666666,41.88000000000002
2010-08-30,Agadir,7.390350000000001,36.83,7.543579999999999,40.52000000000001
2010-08-31,Agadir,4.45653,30.24,6.492439999999999,36.23000000000001
2010-09-01,Agadir,5.68562,30.85,5.844166666666666,32.640000000000015
2010-09-02,Agadir,6.92049,31.5,5.687546666666666,30.863333333333347
2010-09-03,Agadir,6.94226,29.98,6.516123333333333,30.77666666666668
2010-09-04,Agadir,5.973949999999999,28.58,6.612233333333332,30.02000000000001
2010-09-05,Agadir,5.67727,29.36,6.197826666666665,29.306666666666683
2010-09-06,Agadir,7.01105,28.65,6.2207566666666665,28.863333333333344
2010-09-07,Agadir,7.54746,29.8,6.745259999999999,29.27000000000001
2010-09-08,Agadir,7.64631,31.31,7.401606666666666,29.920000000000016
2010-09-09,Agadir,7.45438,29.83,7.549383333333332,30.313333333333347
2010-09-10,Agadir,5.184060000000001,27.98,6.761583333333333,29.70666666666668
2010-09-11,Agadir,3.28982,26.49,5.309419999999999,28.10000000000001
2010-09-12,Agadir,7.34918,29.21,5.274353333333333,27.893333333333345
2010-09-13,Agadir,1.6851,30.7,4.108033333333333,28.80000000000001
2010-09-14,Agadir,7.438,37.91,5.490759999999999,32.60666666666668
2010-09-15,Agadir,7.41792,38.49,5.513673333333333,35.70000000000002
2010-09-16,Agadir,3.63684,38.01,6.164253333333332,38.13666666666668
2010-09-17,Agadir,7.35521,29.32,6.136656666666667,35.27333333333335
2010-09-18,Agadir,6.06929,29.25,5.687113333333333,32.19333333333335
2010-09-19,Agadir,6.10398,28.05,6.5094933333333325,28.87333333333335
2010-09-20,Agadir,6.7256800000000005,28.86,6.29965,28.720000000000013
2010-09-21,Agadir,7.35367,31.09,6.727776666666666,29.333333333333343
2010-09-22,Agadir,5.770449999999999,35.32,6.616599999999999,31.75666666666668
2010-09-23,Agadir,7.08177,39.72,6.735296666666666,35.37666666666669
2010-09-24,Agadir,7.34935,39.54,6.733856666666665,38.19333333333335
2010-09-25,Agadir,7.00485,34.44,7.145323333333333,37.90000000000001
2010-09-26,Agadir,6.40709,30.03,6.92043,34.670000000000016
2010-09-27,Agadir,6.48601,25.87,6.632649999999999,30.113333333333347
2010-09-28,Agadir,7.4044,28.03,6.765833333333333,27.976666666666684
2010-09-29,Agadir,7.320069999999999,30.7,7.070159999999999,28.200000000000017
2010-09-30,Agadir,7.24174,35.28,7.322069999999999,31.336666666666684
2010-10-01,Agadir,6.78584,29.22,7.115883333333333,31.73333333333335
2010-10-02,Agadir,3.0660700000000003,30.97,5.6978833333333325,31.823333333333352
2010-10-03,Agadir,6.69338,30.61,5.515096666666666,30.26666666666668
2010-10-04,Agadir,7.1586,25.76,5.639349999999999,29.113333333333347
2010-10-05,Agadir,5.45758,24.71,6.436519999999999,27.02666666666668
2010-10-06,Agadir,5.25658,22.81,5.957586666666667,24.42666666666668
2010-10-07,Agadir,7.16203,24.49,5.958729999999999,24.003333333333345
2010-10-08,Agadir,7.28482,28.7,6.567809999999999,25.333333333333343
2010-10-09,Agadir,6.11099,25.83,6.852613333333333,26.34000000000001
2010-10-10,Agadir,5.45546,23.92,6.283756666666666,26.150000000000016
2010-10-11,Agadir,7.21663,22.59,6.261026666666666,24.113333333333347
2010-10-12,Agadir,7.25229,21.92,6.64146,22.810000000000016
2010-10-13,Agadir,7.268050000000001,22.63,7.245656666666666,22.380000000000013
2010-10-14,Agadir,7.3268,23.64,7.28238,22.73000000000001
